"id","user_posted","name","description","date_posted","photos","url","quoted_post","tagged_users","replies","reposts","likes","views","external_url","hashtags","followers","biography","posts_count","profile_image_link","following","is_verified","quotes","bookmarks","parent_post_details","external_image_urls","videos","external_video_urls","timestamp","input","discovery_input","error","error_code","warning","warning_code"
"1854644627166707897","Partisangirl","Syrian Girl","Israel stripped these people naked and told you they were Hamas. It's a little girl and men that were too old and frail to leave north Gaza. That's who Israel is bombing.","2024-11-07T21:58:31.000Z","[""https://pbs.twimg.com/media/Gb0FDyZbwAAgSU6.png"",""https://pbs.twimg.com/media/Gb0FG0AbwAQotTt.jpg""]","https://x.com/Partisangirl/status/1854644627166707897","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,139,13497,31561,414958,,,494973,"Analyst | Scientist | Journalist | Support me here | https://t.co/8YmFbGYpZv contact: syriangirlpartisan@gmail.com",21553,"https://pbs.twimg.com/profile_images/1388088742112419843/NHMfZDvO_normal.jpg",2608,false,109,712,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-04-02T15:41:03.171Z","{""url"":""https://twitter.com/312696314/status/1854644627166707897""}","{""url"":""https://x.com/Partisangirl"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1860236483040616568","Partisangirl","Syrian Girl","Australia denied this Israeli terrorists a visa and the Jewish lobby is whinging about antisemitism. Note she said this before Oct 7th.","2024-11-23T08:18:33.000Z","[""https://pbs.twimg.com/media/GdDjNyvagAMEmZa.jpg""]","https://x.com/Partisangirl/status/1860236483040616568","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,371,10973,40567,662382,,,494973,"Analyst | Scientist | Journalist | Support me here | https://t.co/8YmFbGYpZv contact: syriangirlpartisan@gmail.com",21553,"https://pbs.twimg.com/profile_images/1388088742112419843/NHMfZDvO_normal.jpg",2608,false,137,1673,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-04-02T15:41:03.217Z","{""url"":""https://twitter.com/312696314/status/1860236483040616568""}","{""url"":""https://x.com/Partisangirl"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1887662070822543572","Partisangirl","Syrian Girl","Trump wants to turn Gaza into a riviera for Jews on top of the bones of Palestinian children.","2025-02-07T00:38:03.000Z","[""https://pbs.twimg.com/media/GjJSpP7bwAAEtoL.jpg""]","https://x.com/Partisangirl/status/1887662070822543572","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,905,10588,30757,477617,,,494973,"Analyst | Scientist | Journalist | Support me here | https://t.co/8YmFbGYpZv contact: syriangirlpartisan@gmail.com",21553,"https://pbs.twimg.com/profile_images/1388088742112419843/NHMfZDvO_normal.jpg",2608,false,244,972,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-04-02T15:41:03.231Z","{""url"":""https://twitter.com/312696314/status/1887662070822543572""}","{""url"":""https://x.com/Partisangirl"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1847508731858215090","Partisangirl","Syrian Girl","Here is a young Yahya Sinwar before Israel took him hostage and tortured him for 22 years.","2024-10-19T05:23:01.000Z","[""https://pbs.twimg.com/media/GaOrZJMbYAAYC2Y.jpg""]","https://x.com/Partisangirl/status/1847508731858215090","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,2348,14572,81861,2619652,,,494973,"Analyst | Scientist | Journalist | Support me here | https://t.co/8YmFbGYpZv contact: syriangirlpartisan@gmail.com",21553,"https://pbs.twimg.com/profile_images/1388088742112419843/NHMfZDvO_normal.jpg",2608,false,275,2302,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-04-02T15:41:03.479Z","{""url"":""https://twitter.com/312696314/status/1847508731858215090""}","{""url"":""https://x.com/Partisangirl"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1847068894382772417","Partisangirl","Syrian Girl","Yahya Sinwar had one of the most heroic and glorious deaths I’ve ever seen.He fought off tanks and bombs,wearing a keffiyah and missing an arm, he threw a stick at the drone filming him – a last act of defiance against the Zionists terrorists.He died a resistance fighter. It is a kind of immortality.","2024-10-18T00:15:15.000Z",,"https://x.com/Partisangirl/status/1847068894382772417","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,2038,8182,33241,1923855,,,494973,"Analyst | Scientist | Journalist | Support me here | https://t.co/8YmFbGYpZv contact: syriangirlpartisan@gmail.com",21553,"https://pbs.twimg.com/profile_images/1388088742112419843/NHMfZDvO_normal.jpg",2608,false,278,2026,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""video_url"":""https://video.twimg.com/amplify_video/1847068246354415616/vid/avc1/1280x720/ejs9ETNRzQiBWkQr.mp4?tag=16"",""duration"":47640}]",,"2025-04-02T15:41:04.032Z","{""url"":""https://twitter.com/312696314/status/1847068894382772417""}","{""url"":""https://x.com/Partisangirl"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1844877618165973390","Partisangirl","Syrian Girl","@historyinmemes For some people of this platform, looking up an Iranian womans skirt is more important than 20,000 dismembered children whose only crime was not being a Jew.","2024-10-11T23:07:54.000Z",,"https://x.com/Partisangirl/status/1844877618165973390","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""855481986290524160"",""profile_name"":""Historic Vids"",""url"":""https://x.com/historyinmemes"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",614,2227,30618,1181130,,,494973,"Analyst | Scientist | Journalist | Support me here | https://t.co/8YmFbGYpZv contact: syriangirlpartisan@gmail.com",21553,"https://pbs.twimg.com/profile_images/1388088742112419843/NHMfZDvO_normal.jpg",2608,false,69,526,"{""post_id"":""1844732434019201390"",""profile_id"":""855481986290524160"",""profile_name"":""historyinmemes""}",,,,"2025-04-02T15:41:04.249Z","{""url"":""https://twitter.com/312696314/status/1844877618165973390""}","{""url"":""https://x.com/Partisangirl"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1847449911253750097","Partisangirl","Syrian Girl","Sinwar had mentos in his pocket, which is not on the BDS list. This was all he had for food ration in the midst of battle.Think about the IDF stuffing their face with McDonald’s before Hezbollah blew them up.","2024-10-19T01:29:17.000Z","[""https://pbs.twimg.com/media/GaN15e6bsAAgFxe.jpg""]","https://x.com/Partisangirl/status/1847449911253750097","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,2198,14712,78429,2814163,,,494973,"Analyst | Scientist | Journalist | Support me here | https://t.co/8YmFbGYpZv contact: syriangirlpartisan@gmail.com",21553,"https://pbs.twimg.com/profile_images/1388088742112419843/NHMfZDvO_normal.jpg",2608,false,443,3696,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-04-02T15:41:04.306Z","{""url"":""https://twitter.com/312696314/status/1847449911253750097""}","{""url"":""https://x.com/Partisangirl"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1843096594708934829","Partisangirl","Syrian Girl","Every thing you have witnessed since Oct 7th one year ago.Was happening to Palestinians for 75 years.Do you understand?","2024-10-07T01:10:45.000Z","[""https://pbs.twimg.com/media/GZP-lNJbwAAy_VR.jpg""]","https://x.com/Partisangirl/status/1843096594708934829","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,1051,23375,47279,1433396,,,494973,"Analyst | Scientist | Journalist | Support me here | https://t.co/8YmFbGYpZv contact: syriangirlpartisan@gmail.com",21553,"https://pbs.twimg.com/profile_images/1388088742112419843/NHMfZDvO_normal.jpg",2608,false,288,6877,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-04-02T15:41:05.020Z","{""url"":""https://twitter.com/312696314/status/1843096594708934829""}","{""url"":""https://x.com/Partisangirl"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1840731694107873342","Partisangirl","Syrian Girl","Here we go. Now they’re going to steal the land of Yemen.","2024-09-30T12:33:29.000Z",,"https://x.com/Partisangirl/status/1840731694107873342","{""post_id"":""1840451164099244144"",""profile_id"":""realMaalouf"",""profile_name"":""Dr. Maalouf ‏"",""data_posted"":""2020-10-16T06:54:23.000Z"",""url"":""https://x.com/realMaalouf/status/1840451164099244144"",""description"":""Did you know that until the year 525, Yemen was a Jewish kingdom?\n\nThat’s also the last time it was a civilized country! https://t.co/iLYY1C854s"",""photos"":[""https://pbs.twimg.com/media/GYqYlEjW8AEy_Vx.jpg""],""videos"":null}",,1284,11119,44438,1056633,,,494973,"Analyst | Scientist | Journalist | Support me here | https://t.co/8YmFbGYpZv contact: syriangirlpartisan@gmail.com",21553,"https://pbs.twimg.com/profile_images/1388088742112419843/NHMfZDvO_normal.jpg",2608,false,104,983,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-04-02T15:41:05.038Z","{""url"":""https://twitter.com/312696314/status/1840731694107873342""}","{""url"":""https://x.com/Partisangirl"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1869871125980909578","Partisangirl","Syrian Girl","Candace Owens: ""Israel is conducting a holocaust in #Gaza ""Piers Morgan: ""But they haven't killed all 2 million of them yet, so why say anything""Candace Owens: ""Because they intend to""","2024-12-19T22:23:11.000Z",,"https://x.com/Partisangirl/status/1869871125980909578","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,1409,16392,165782,6159045,,"[""Gaza""]",494968,"Analyst | Scientist | Journalist | Support me here | https://t.co/8YmFbGYpZv contact: syriangirlpartisan@gmail.com",21553,"https://pbs.twimg.com/profile_images/1388088742112419843/NHMfZDvO_normal.jpg",2608,false,2774,13261,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""video_url"":""https://video.twimg.com/ext_tw_video/1869870824901226496/pu/vid/avc1/1280x720/ruLY9WT7f-wsHceF.mp4?tag=12"",""duration"":146053}]",,"2025-04-02T15:41:05.164Z","{""url"":""https://twitter.com/312696314/status/1869871125980909578""}","{""url"":""https://x.com/Partisangirl"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1839082647383060811","Partisangirl","Syrian Girl","Remember when Israeli terrorists dressed up as doctors and executed teenagers in a hospital bed?To be clear this is a war crime that is punishable by execution. And the irony is they accused Hamas of militarising hospitals.","2024-09-25T23:20:46.000Z","[""https://pbs.twimg.com/media/GYW76xpXcAACDIi.jpg"",""https://pbs.twimg.com/media/GYW76xDbkAA3jzj.jpg""]","https://x.com/Partisangirl/status/1839082647383060811","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,1042,20200,54067,877620,,,494973,"Analyst | Scientist | Journalist | Support me here | https://t.co/8YmFbGYpZv contact: syriangirlpartisan@gmail.com",21553,"https://pbs.twimg.com/profile_images/1388088742112419843/NHMfZDvO_normal.jpg",2608,false,105,1790,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-04-02T15:41:05.229Z","{""url"":""https://twitter.com/312696314/status/1839082647383060811""}","{""url"":""https://x.com/Partisangirl"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1841170496454607211","Partisangirl","Syrian Girl","🚨Israel’s gas platform in the Mediterranean Sea have been destroyed.Notice how Iran isn’t targeting civilians.","2024-10-01T17:37:08.000Z",,"https://x.com/Partisangirl/status/1841170496454607211","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,2729,10769,42301,1686638,,,494973,"Analyst | Scientist | Journalist | Support me here | https://t.co/8YmFbGYpZv contact: syriangirlpartisan@gmail.com",21553,"https://pbs.twimg.com/profile_images/1388088742112419843/NHMfZDvO_normal.jpg",2608,false,349,1294,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""video_url"":""https://video.twimg.com/amplify_video/1841170483691376640/vid/avc1/364x640/rjm2SvBSBwepx7mO.mp4?tag=16"",""duration"":4266}]",,"2025-04-02T15:41:05.302Z","{""url"":""https://twitter.com/312696314/status/1841170496454607211""}","{""url"":""https://x.com/Partisangirl"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1904915473600557527","Partisangirl","Syrian Girl","Gal Gadot is a baby killing witch.Not in Snow White, but in real life.","2025-03-26T15:16:55.000Z","[""https://pbs.twimg.com/media/Gm-ehiIaEAAh7yN.jpg""]","https://x.com/Partisangirl/status/1904915473600557527","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,1261,5582,36242,751359,,,494968,"Analyst | Scientist | Journalist | Support me here | https://t.co/8YmFbGYpZv contact: syriangirlpartisan@gmail.com",21553,"https://pbs.twimg.com/profile_images/1388088742112419843/NHMfZDvO_normal.jpg",2608,false,133,529,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-04-02T15:41:05.598Z","{""url"":""https://twitter.com/312696314/status/1904915473600557527""}","{""url"":""https://x.com/Partisangirl"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1844531153761599877","Partisangirl","Syrian Girl","They want us to live along side these creatures.","2024-10-11T00:11:11.000Z","[""https://pbs.twimg.com/media/GZkXTisaAAEXXd4.jpg""]","https://x.com/Partisangirl/status/1844531153761599877","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,478,14126,68105,851803,,,494973,"Analyst | Scientist | Journalist | Support me here | https://t.co/8YmFbGYpZv contact: syriangirlpartisan@gmail.com",21553,"https://pbs.twimg.com/profile_images/1388088742112419843/NHMfZDvO_normal.jpg",2608,false,110,1076,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-04-02T15:41:05.915Z","{""url"":""https://twitter.com/312696314/status/1844531153761599877""}","{""url"":""https://x.com/Partisangirl"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1838585688440345018","Partisangirl","Syrian Girl","This account is allowed on twitter while others are censored","2024-09-24T14:26:02.000Z","[""https://pbs.twimg.com/media/GYP37zYakAQeKUp.jpg""]","https://x.com/Partisangirl/status/1838585688440345018","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,1028,5703,29552,531578,,,494973,"Analyst | Scientist | Journalist | Support me here | https://t.co/8YmFbGYpZv contact: syriangirlpartisan@gmail.com",21553,"https://pbs.twimg.com/profile_images/1388088742112419843/NHMfZDvO_normal.jpg",2608,false,127,518,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-04-02T15:41:06.025Z","{""url"":""https://twitter.com/312696314/status/1838585688440345018""}","{""url"":""https://x.com/Partisangirl"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1836088534203318699","Partisangirl","Syrian Girl","The pagers of all doctors and nurses were targeted. With one exception, the AMERICAN University of Beirut hospital that asked staff to replace their pagers ten days ago.","2024-09-17T17:03:14.000Z","[""https://pbs.twimg.com/media/GXsSkVbbYAAenTQ.jpg"",""https://pbs.twimg.com/media/GXsSkVcbsAATtyG.jpg""]","https://x.com/Partisangirl/status/1836088534203318699","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,1357,24637,75347,2250648,,,494973,"Analyst | Scientist | Journalist | Support me here | https://t.co/8YmFbGYpZv contact: syriangirlpartisan@gmail.com",21553,"https://pbs.twimg.com/profile_images/1388088742112419843/NHMfZDvO_normal.jpg",2608,false,1057,7531,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-04-02T15:41:06.142Z","{""url"":""https://twitter.com/312696314/status/1836088534203318699""}","{""url"":""https://x.com/Partisangirl"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1838351886438797413","Partisangirl","Syrian Girl","Each one of these iron dome missiles costs the United States 150,000. Watch your children’s future go up in smoke so that American Jews can play out the biblical fantasy of living in the Middle East.","2024-09-23T22:56:59.000Z",,"https://x.com/Partisangirl/status/1838351886438797413","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,4802,19489,85946,4845174,,,494973,"Analyst | Scientist | Journalist | Support me here | https://t.co/8YmFbGYpZv contact: syriangirlpartisan@gmail.com",21553,"https://pbs.twimg.com/profile_images/1388088742112419843/NHMfZDvO_normal.jpg",2608,false,680,4490,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""video_url"":""https://video.twimg.com/amplify_video/1838351779161051136/vid/avc1/360x640/d068m9InN2HjxuTr.mp4?tag=16"",""duration"":105007}]",,"2025-04-02T15:41:06.335Z","{""url"":""https://twitter.com/312696314/status/1838351886438797413""}","{""url"":""https://x.com/Partisangirl"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1838758489390485836","Partisangirl","Syrian Girl","Huh? English women used to wear hijab / head scarves?","2024-09-25T01:52:41.000Z",,"https://x.com/Partisangirl/status/1838758489390485836","{""post_id"":""1838588610162954546"",""profile_id"":""ZainU21848152"",""profile_name"":""zain tweets💤"",""data_posted"":""2023-02-19T12:31:56.000Z"",""url"":""https://x.com/ZainU21848152/status/1838588610162954546"",""description"":""@historyinmemes Kids on the streets of England, 123 years ago in the year 1901. https://t.co/O4DzjKMBHI"",""photos"":null,""videos"":[{""url"":""https://video.twimg.com/amplify_video/1838588547273547776/vid/avc1/720x616/QP85gVqfo4WEI8-v.mp4?tag=16"",""duration"":10517}]}",,1871,4987,31576,1923531,,,494973,"Analyst | Scientist | Journalist | Support me here | https://t.co/8YmFbGYpZv contact: syriangirlpartisan@gmail.com",21553,"https://pbs.twimg.com/profile_images/1388088742112419843/NHMfZDvO_normal.jpg",2608,false,162,2298,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"[{""video_url"":null,""duration"":10517}]","2025-04-02T15:41:06.420Z","{""url"":""https://twitter.com/312696314/status/1838758489390485836""}","{""url"":""https://x.com/Partisangirl"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1837548499015278714","Partisangirl","Syrian Girl","BREAKING🚨 Israel has hit Lebanon with a massive bomb, bunker buster or even a tactical nuclear weapon judging by the initial flash.Like I said, stop saying we have to avoid a wider war. War is upon us. So use it or lose it.","2024-09-21T17:44:36.000Z",,"https://x.com/Partisangirl/status/1837548499015278714","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,4941,16160,56905,12347150,,,494973,"Analyst | Scientist | Journalist | Support me here | https://t.co/8YmFbGYpZv contact: syriangirlpartisan@gmail.com",21553,"https://pbs.twimg.com/profile_images/1388088742112419843/NHMfZDvO_normal.jpg",2608,false,1735,9294,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""video_url"":""https://video.twimg.com/amplify_video/1837548441456857091/vid/avc1/640x864/-xy_IENS-yzNTxFM.mp4?tag=16"",""duration"":25331}]",,"2025-04-02T15:41:06.426Z","{""url"":""https://twitter.com/312696314/status/1837548499015278714""}","{""url"":""https://x.com/Partisangirl"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1836885909205307543","Partisangirl","Syrian Girl","BREAKING: Israeli terrorists throw living Palestinians off rooftops in the west bank. How are they different from ISIS?https://t.co/IELnVDWdhV","2024-09-19T21:51:43.000Z",,"https://x.com/Partisangirl/status/1836885909205307543","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,2718,16923,37672,1736736,,,494973,"Analyst | Scientist | Journalist | Support me here | https://t.co/8YmFbGYpZv contact: syriangirlpartisan@gmail.com",21553,"https://pbs.twimg.com/profile_images/1388088742112419843/NHMfZDvO_normal.jpg",2608,false,654,2520,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""video_url"":""https://video.twimg.com/amplify_video/1836805498500227083/vid/avc1/480x512/fVOrOaNvCnI92KaZ.mp4?tag=16"",""duration"":73421}]",,"2025-04-02T15:41:06.474Z","{""url"":""https://twitter.com/312696314/status/1836885909205307543""}","{""url"":""https://x.com/Partisangirl"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
