"id","user_posted","name","description","date_posted","photos","url","quoted_post","tagged_users","replies","reposts","likes","views","external_url","hashtags","followers","biography","posts_count","profile_image_link","following","is_verified","quotes","bookmarks","parent_post_details","external_image_urls","videos","external_video_urls","timestamp","input","discovery_input","error","error_code","warning","warning_code"
,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-03-15T18:45:21.960Z","{""url"":""https://x.com/DalaiKoala"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,"No results: 
This account doesn’t exist
","dead_page"
,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-03-15T18:45:22.806Z","{""url"":""https://x.com/AhmadiyyaVIC"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,"Blocking: sign in to X redirect","dead_page"
,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-03-15T18:45:26.254Z","{""url"":""https://x.com/NaomiJoanC"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,"Blocking: sign in to X redirect","dead_page"
,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-03-15T18:45:28.685Z","{""url"":""https://x.com/PeterRo30482335"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,"Blocking: sign in to X redirect","dead_page"
,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-03-15T18:46:25.647Z","{""url"":""https://x.com/natimbruglia"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,"No public posts were found in the profile for the specified period.","dead_page"
,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-03-15T18:46:52.137Z","{""url"":""https://x.com/DeltaGoodrem"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,"No public posts were found in the profile for the specified period.","dead_page"
,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-03-15T18:47:09.648Z","{""url"":""https://x.com/IanThorpe"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,"No public posts were found in the profile for the specified period.","dead_page"
,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-03-15T18:47:47.527Z","{""url"":""https://x.com/CodySimpson"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,"No public posts were found in the profile for the specified period.","dead_page"
,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-03-15T18:48:35.597Z","{""url"":""https://x.com/IGGYAZALEA"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,"No results: 
Caution: This profile may include potentially sensitive content
","dead_page"
"1713109307586490738","domknight","Dom Knight","Does Lidia Thorpe honestly think the next step from this is going to be a big push for treaty? Seriously?","2023-10-14T08:27:41.000Z",,"https://x.com/domknight/status/1713109307586490738","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,152,65,1614,132755,,,26478,"Writer/broadcaster/@Chaser Report podcast. Media PhD student+teacher @ USyd. Views his own unless derivative. @domknight.bsky.social / dom_knight@IG+Threads",60923,"https://pbs.twimg.com/profile_images/1713162866281553920/V2WWEcGC_normal.jpg",3431,false,17,12,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-03-15T18:48:47.772Z","{""url"":""https://twitter.com/6782812/status/1713109307586490738""}","{""url"":""https://x.com/domknight"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1779720867037286433","domknight","Dom Knight","Amidst all the lurid details and media kerfuffle, let’s not forget that Justice Lee thoroughly and forensically outlined his finding of fact as to what likely happened inside the ministerial suite, and it is shocking and distressing – and vindicates Brittany Higgins’ story.","2024-04-15T03:58:14.000Z",,"https://x.com/domknight/status/1779720867037286433","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,2,62,552,11260,,,26478,"Writer/broadcaster/@Chaser Report podcast. Media PhD student+teacher @ USyd. Views his own unless derivative. @domknight.bsky.social / dom_knight@IG+Threads",60923,"https://pbs.twimg.com/profile_images/1713162866281553920/V2WWEcGC_normal.jpg",3431,false,0,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-03-15T18:48:48.427Z","{""url"":""https://twitter.com/6782812/status/1779720867037286433""}","{""url"":""https://x.com/domknight"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1892260220438458626","SydneyLWatson","Dr. Sydney Watson","The best boy in the world has crossed the rainbow bridge.

My mum lurks my comments, so please send some love her way (and to my dad), given they had to make the hardest choice earlier today.

Fergus was the best boy. I'm heartbroken.","2025-02-19T17:09:27.000Z","[""https://pbs.twimg.com/media/GkKoo9wW8AAeatn.jpg"",""https://pbs.twimg.com/media/GkKoo-WWIAAd42p.jpg""]","https://x.com/SydneyLWatson/status/1892260220438458626","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,1571,402,17113,212787,,,555393,"Very important doctor.  🇦🇺",17291,"https://pbs.twimg.com/profile_images/1425252224674975744/YxXQR6PW_normal.jpg",976,false,30,82,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-03-15T18:48:48.389Z","{""url"":""https://twitter.com/962650783182331904/status/1892260220438458626""}","{""url"":""https://x.com/SydneyLWatson"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1886811573966029107","SydneyLWatson","Dr. Sydney Watson","Nah, you all just burn people instead.","2025-02-04T16:18:29.000Z",,"https://x.com/SydneyLWatson/status/1886811573966029107","{""post_id"":""1886019165795799069"",""profile_id"":""RmSalih"",""profile_name"":""Roshan M Salih"",""data_posted"":""2012-11-12T10:22:07.000Z"",""url"":""https://x.com/RmSalih/status/1886019165795799069"",""description"":""Notice how Muslims have no interest in burning the books of other religions. That's called being civilised.\n\nAnd if the Bible or Torah were burned I'd also be calling for a jail sentence."",""photos"":null,""videos"":null}",,489,3463,34828,460530,,,555393,"Very important doctor.  🇦🇺",17291,"https://pbs.twimg.com/profile_images/1425252224674975744/YxXQR6PW_normal.jpg",976,false,64,482,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-03-15T18:48:49.427Z","{""url"":""https://twitter.com/962650783182331904/status/1886811573966029107""}","{""url"":""https://x.com/SydneyLWatson"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1875652698789573038","SydneyLWatson","Dr. Sydney Watson","I said this ages ago and got flamed for it -

These people are deliberately referred to as ""Asian"" because nobody is allowed to call out their actual ethnicity and/or religion. That would be ""racist"", you see.

""Asian"" makes us think of Japanese/Chinese/Korean etc, not brown Muslims.

People try to insist that, because Pakistan etc are part of southeast Asia, the term ""Asian"" applies.

But really, everyone knows exactly why they're referred to this way. And it's got fuck all to do with the continent where a country is located.","2025-01-04T21:17:05.000Z",,"https://x.com/SydneyLWatson/status/1875652698789573038","{""post_id"":""1875229059099324582"",""profile_id"":""iamyesyouareno"",""profile_name"":""iamyesyouareno"",""data_posted"":""2020-12-24T18:26:47.000Z"",""url"":""https://x.com/iamyesyouareno/status/1875229059099324582"",""description"":""“Asian men” \n\nDisinformation tactics. https://t.co/ndTw66rNq4"",""photos"":[""https://pbs.twimg.com/media/GgYm41WXgAASjtC.jpg""],""videos"":null}",,1225,3524,27687,1083581,,,555393,"Very important doctor.  🇦🇺",17291,"https://pbs.twimg.com/profile_images/1425252224674975744/YxXQR6PW_normal.jpg",976,false,125,1081,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-03-15T18:48:50.045Z","{""url"":""https://twitter.com/962650783182331904/status/1875652698789573038""}","{""url"":""https://x.com/SydneyLWatson"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1890107525464486027","SydneyLWatson","Dr. Sydney Watson","Every single Western country with a decent sized Islamic population experiences the same issues on repeat.

Islam is a death cult. And it is incompatible with Western values. 

It is an ideology that has zero place here.","2025-02-13T18:35:25.000Z",,"https://x.com/SydneyLWatson/status/1890107525464486027","{""post_id"":""1890079941502595586"",""profile_id"":""visegrad24"",""profile_name"":""Visegrád 24"",""data_posted"":""2020-01-30T06:48:04.000Z"",""url"":""https://x.com/visegrad24/status/1890079941502595586"",""description"":""BREAKING:\n\nA new video shows the Afghan terrorist repeatedly screaming “Allah” after today’s car ramming attack in Munich (28 wounded).\n\nHe was also sharing Islamist propaganda online leading up to the attack.\n\nVia @irfan_peci https://t.co/e4hZruxVkE"",""photos"":null,""videos"":[{""url"":""https://video.twimg.com/amplify_video/1890079885047091200/vid/avc1/886x496/wi0TP1WBcSVXqNyC.mp4?tag=16"",""duration"":11386}]}",,587,3486,20154,319496,,,555393,"Very important doctor.  🇦🇺",17291,"https://pbs.twimg.com/profile_images/1425252224674975744/YxXQR6PW_normal.jpg",976,false,92,514,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"[{""video_url"":null,""duration"":11386}]","2025-03-15T18:48:50.323Z","{""url"":""https://twitter.com/962650783182331904/status/1890107525464486027""}","{""url"":""https://x.com/SydneyLWatson"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1875646929025274298","SydneyLWatson","Dr. Sydney Watson","English law enforcement are such an embarrassing group of people.

Woman gets spat on by a migrant and they're more concerned with her ""offensive"" description of the perp. 🤦‍♀️","2025-01-04T20:54:10.000Z",,"https://x.com/SydneyLWatson/status/1875646929025274298","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,2327,7218,32463,634934,,,555393,"Very important doctor.  🇦🇺",17291,"https://pbs.twimg.com/profile_images/1425252224674975744/YxXQR6PW_normal.jpg",976,false,549,1779,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""video_url"":""https://video.twimg.com/ext_tw_video/1875646889934176256/pu/vid/avc1/720x1280/8VMpwrwe7D08EhBU.mp4?tag=12"",""duration"":61509}]",,"2025-03-15T18:48:50.491Z","{""url"":""https://twitter.com/962650783182331904/status/1875646929025274298""}","{""url"":""https://x.com/SydneyLWatson"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1852822988997222409","SydneyLWatson","Dr. Sydney Watson","If you want to argue that Peanut's owner should have had a license, fine.

But, government agencies seem intent on punishing citizens rather than helping them. Want the dude to get a license? Help him. Offer resources.

You don't kill a dude's animals over a piece of fucking paper.","2024-11-02T21:19:59.000Z",,"https://x.com/SydneyLWatson/status/1852822988997222409","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,2812,9846,88131,2838398,,,555393,"Very important doctor.  🇦🇺",17291,"https://pbs.twimg.com/profile_images/1425252224674975744/YxXQR6PW_normal.jpg",976,false,460,1481,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-03-15T18:48:50.764Z","{""url"":""https://twitter.com/962650783182331904/status/1852822988997222409""}","{""url"":""https://x.com/SydneyLWatson"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1835769607954563410","SydneyLWatson","Dr. Sydney Watson","It really, really isn't.","2024-09-16T19:55:56.000Z",,"https://x.com/SydneyLWatson/status/1835769607954563410","{""post_id"":""1835147723655594373"",""profile_id"":""_FlipMan"",""profile_name"":""Jeff"",""data_posted"":""2020-08-21T20:49:26.000Z"",""url"":""https://x.com/_FlipMan/status/1835147723655594373"",""description"":""Indian food is the best on earth. Fight me. https://t.co/Q4cw2Dgg5g"",""photos"":[""https://pbs.twimg.com/media/GXfBH5KbwAIKRG-.jpg""],""videos"":null}",,7327,5415,145866,25976443,,,555393,"Very important doctor.  🇦🇺",17291,"https://pbs.twimg.com/profile_images/1425252224674975744/YxXQR6PW_normal.jpg",976,false,1987,6407,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-03-15T18:48:50.973Z","{""url"":""https://twitter.com/962650783182331904/status/1835769607954563410""}","{""url"":""https://x.com/SydneyLWatson"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1852828373799604457","SydneyLWatson","Dr. Sydney Watson","I'm actually curious to hear what everyone else thinks here - 

Why is this awful squirrel story the thing that has sent people over the edge? Of all the stories, why this one?","2024-11-02T21:41:22.000Z",,"https://x.com/SydneyLWatson/status/1852828373799604457","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,10212,1270,17760,1567422,,,555393,"Very important doctor.  🇦🇺",17291,"https://pbs.twimg.com/profile_images/1425252224674975744/YxXQR6PW_normal.jpg",976,false,553,788,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-03-15T18:48:51.048Z","{""url"":""https://twitter.com/962650783182331904/status/1852828373799604457""}","{""url"":""https://x.com/SydneyLWatson"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1844863616765354368","SydneyLWatson","Dr. Sydney Watson","I genuinely miss borderline unattractive male bands where the music was so good that you forced yourself to believe the band members were cute.","2024-10-11T22:12:16.000Z",,"https://x.com/SydneyLWatson/status/1844863616765354368","{""post_id"":""1843793276178141449"",""profile_id"":""PopCulture2000s"",""profile_name"":""2000s"",""data_posted"":""2014-01-04T21:43:04.000Z"",""url"":""https://x.com/PopCulture2000s/status/1843793276178141449"",""description"":""23 years ago, linkin park released ‘in the end’\n https://t.co/7p5A00g03g"",""photos"":null,""videos"":null}",,610,1109,24796,1372055,,,555393,"Very important doctor.  🇦🇺",17291,"https://pbs.twimg.com/profile_images/1425252224674975744/YxXQR6PW_normal.jpg",976,false,303,1377,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-03-15T18:48:51.306Z","{""url"":""https://twitter.com/962650783182331904/status/1844863616765354368""}","{""url"":""https://x.com/SydneyLWatson"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1859390751865463218","SydneyLWatson","Dr. Sydney Watson","Not every Viking was blonde. But all of them were white.

Hope this helps.","2024-11-21T00:17:55.000Z",,"https://x.com/SydneyLWatson/status/1859390751865463218","{""post_id"":""1859312822523424838"",""profile_id"":""jayjjalen"",""profile_name"":""Jalen"",""data_posted"":""2018-01-15T21:14:21.000Z"",""url"":""https://x.com/jayjjalen/status/1859312822523424838"",""description"":""You won’t see one person complaining that he isn’t blonde btw"",""photos"":null,""videos"":null}",,258,908,27934,841216,,,555393,"Very important doctor.  🇦🇺",17291,"https://pbs.twimg.com/profile_images/1425252224674975744/YxXQR6PW_normal.jpg",976,false,23,439,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-03-15T18:48:51.741Z","{""url"":""https://twitter.com/962650783182331904/status/1859390751865463218""}","{""url"":""https://x.com/SydneyLWatson"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1871361856608317710","SydneyLWatson","Dr. Sydney Watson",,"2024-12-24T01:06:49.000Z","[""https://pbs.twimg.com/media/GfhpsR7WgAAIxpa.jpg""]","https://x.com/SydneyLWatson/status/1871361856608317710","{""post_id"":""1871321120470884851"",""profile_id"":""EndWokeness"",""profile_name"":""End Wokeness"",""data_posted"":""2022-07-28T23:20:28.000Z"",""url"":""https://x.com/EndWokeness/status/1871321120470884851"",""description"":""This couple r*ped their adopted 9 and 11 year old sons and then handed them to unnamed clients. \n\nToday they got 100 years in prison.\n\nPrison justice is coming. https://t.co/0FwPWCz3hv"",""photos"":[""https://pbs.twimg.com/media/GfhEo9mXwAAw23d.jpg"",""https://pbs.twimg.com/media/GfhEo9oXwAABKr0.jpg""],""videos"":null}",,918,2916,35147,899034,,,555393,"Very important doctor.  🇦🇺",17291,"https://pbs.twimg.com/profile_images/1425252224674975744/YxXQR6PW_normal.jpg",976,false,133,331,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-03-15T18:48:51.756Z","{""url"":""https://twitter.com/962650783182331904/status/1871361856608317710""}","{""url"":""https://x.com/SydneyLWatson"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1814746580206932296","SydneyLWatson","Dr. Sydney Watson","That didn't take long.","2024-07-20T19:37:55.000Z","[""https://pbs.twimg.com/media/GS9GZfvWUAA2ktB.jpg""]","https://x.com/SydneyLWatson/status/1814746580206932296","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,492,1340,19964,758718,,,555393,"Very important doctor.  🇦🇺",17291,"https://pbs.twimg.com/profile_images/1425252224674975744/YxXQR6PW_normal.jpg",976,false,118,278,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-03-15T18:48:51.909Z","{""url"":""https://twitter.com/962650783182331904/status/1814746580206932296""}","{""url"":""https://x.com/SydneyLWatson"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1818335189765914992","SydneyLWatson","Dr. Sydney Watson","I will personally fight anyone who picks on this woman.","2024-07-30T17:17:46.000Z",,"https://x.com/SydneyLWatson/status/1818335189765914992","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,1158,1906,68859,4726845,,,555393,"Very important doctor.  🇦🇺",17291,"https://pbs.twimg.com/profile_images/1425252224674975744/YxXQR6PW_normal.jpg",976,false,328,3649,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""video_url"":""https://video.twimg.com/ext_tw_video/1818134504885624832/pu/vid/avc1/720x1280/Dc3m3z3axAbpenuz.mp4?tag=12"",""duration"":11301}]",,"2025-03-15T18:48:52.514Z","{""url"":""https://twitter.com/962650783182331904/status/1818335189765914992""}","{""url"":""https://x.com/SydneyLWatson"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1818717872971231567","SydneyLWatson","Dr. Sydney Watson","This is horrific.","2024-07-31T18:38:25.000Z","[""https://pbs.twimg.com/media/GT1iRFaXoAAo4Np.jpg""]","https://x.com/SydneyLWatson/status/1818717872971231567","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,1126,6611,41747,2096616,,,555393,"Very important doctor.  🇦🇺",17291,"https://pbs.twimg.com/profile_images/1425252224674975744/YxXQR6PW_normal.jpg",976,false,641,2563,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-03-15T18:48:53.098Z","{""url"":""https://twitter.com/962650783182331904/status/1818717872971231567""}","{""url"":""https://x.com/SydneyLWatson"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1809247653168906533","SydneyLWatson","Dr. Sydney Watson","Presented without comment.","2024-07-05T15:27:09.000Z","[""https://pbs.twimg.com/media/GRu9JkJXAAAsRR8.jpg""]","https://x.com/SydneyLWatson/status/1809247653168906533","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,656,16773,46222,1401649,,,555393,"Very important doctor.  🇦🇺",17291,"https://pbs.twimg.com/profile_images/1425252224674975744/YxXQR6PW_normal.jpg",976,false,545,1862,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-03-15T18:48:53.185Z","{""url"":""https://twitter.com/962650783182331904/status/1809247653168906533""}","{""url"":""https://x.com/SydneyLWatson"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1807125025201467404","SydneyLWatson","Dr. Sydney Watson","Yep.","2024-06-29T18:52:35.000Z","[""https://pbs.twimg.com/media/GRQyoMeXAAAHsCU.jpg""]","https://x.com/SydneyLWatson/status/1807125025201467404","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,203,2684,20951,283199,,,555397,"Very important doctor.  🇦🇺",17291,"https://pbs.twimg.com/profile_images/1425252224674975744/YxXQR6PW_normal.jpg",976,false,63,580,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-03-15T18:48:53.763Z","{""url"":""https://twitter.com/962650783182331904/status/1807125025201467404""}","{""url"":""https://x.com/SydneyLWatson"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
"1809306827546329506","SydneyLWatson","Dr. Sydney Watson","This is sick.","2024-07-05T19:22:17.000Z","[""https://pbs.twimg.com/media/GRvy9-DaMAAO_Yo.jpg""]","https://x.com/SydneyLWatson/status/1809306827546329506","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,4423,1535,19917,1350627,,,555393,"Very important doctor.  🇦🇺",17291,"https://pbs.twimg.com/profile_images/1425252224674975744/YxXQR6PW_normal.jpg",976,false,388,552,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-03-15T18:48:53.894Z","{""url"":""https://twitter.com/962650783182331904/status/1809306827546329506""}","{""url"":""https://x.com/SydneyLWatson"",""start_date"":""2023-10-07T00:00:00.000Z"",""end_date"":""""}",,,,
