"id","user_posted","name","description","date_posted","photos","url","quoted_post","tagged_users","replies","reposts","likes","views","external_url","hashtags","followers","biography","posts_count","profile_image_link","following","is_verified","quotes","bookmarks","parent_post_details","external_image_urls","videos","external_video_urls","timestamp","input","discovery_input","error","error_code","warning","warning_code"
"1863536556767924509","Oscar109110","Oscar109110","Victoria members at their monthly meetup. If you are in Australia join up @WhiteAusVic @EuropeanAusMvt","2024-12-02T10:51:52.000Z","[""https://pbs.twimg.com/media/GdycnfKaIAA3Mc4.jpg""]","https://x.com/Oscar109110/status/1863536556767924509","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""1830439496590270464"",""profile_name"":""Victoria"",""url"":""https://x.com/WhiteAusVic"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null},{""profile_id"":""1736605896602521600"",""profile_name"":""European Australian Movement"",""url"":""https://x.com/EuropeanAusMvt"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",2,3,46,1542,,,653,"Mass deportation enthusiast",1885,"https://pbs.twimg.com/profile_images/1765664588941627392/72AVTc5U_normal.jpg",383,false,0,3,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-03-09T14:43:37.935Z","{""url"":""https://twitter.com/1733036753416765440/status/1863536556767924509""}","{""url"":""https://x.com/Oscar109110"",""start_date"":"""",""end_date"":""""}",,,,
"1853375386999992666","Oscar109110","Oscar109110","📍Grampians, Victoria. @NSNContactBot @WhiteAusVic","2024-11-04T09:55:00.000Z","[""https://pbs.twimg.com/media/GbiDFEXbcAA0Z8X.jpg""]","https://x.com/Oscar109110/status/1853375386999992666","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""1762752751132618752"",""profile_name"":""NSN"",""url"":""https://x.com/NSNContactBot"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null},{""profile_id"":""1830439496590270464"",""profile_name"":""Victoria"",""url"":""https://x.com/WhiteAusVic"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",0,6,66,1153,,,653,"Mass deportation enthusiast",1885,"https://pbs.twimg.com/profile_images/1765664588941627392/72AVTc5U_normal.jpg",383,false,0,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-03-09T14:43:38.598Z","{""url"":""https://twitter.com/1733036753416765440/status/1853375386999992666""}","{""url"":""https://x.com/Oscar109110"",""start_date"":"""",""end_date"":""""}",,,,
"1849746387107459280","Oscar109110","Oscar109110","Hello Klansman","2024-10-25T09:34:39.000Z",,"https://x.com/Oscar109110/status/1849746387107459280","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,0,2,44,628,,,653,"Mass deportation enthusiast",1885,"https://pbs.twimg.com/profile_images/1765664588941627392/72AVTc5U_normal.jpg",383,false,0,8,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""video_url"":""https://video.twimg.com/ext_tw_video/1849746305326907395/pu/vid/avc1/960x720/IygB8n8hnsW6Jdzo.mp4?tag=12"",""duration"":15300}]",,"2025-03-09T14:43:38.974Z","{""url"":""https://twitter.com/1733036753416765440/status/1849746387107459280""}","{""url"":""https://x.com/Oscar109110"",""start_date"":"""",""end_date"":""""}",,,,
"1852110482812920318","Oscar109110","Oscar109110","Happy Halloween 🎃","2024-10-31T22:08:44.000Z","[""https://pbs.twimg.com/media/GbQEodhakAEEhKv.jpg""]","https://x.com/Oscar109110/status/1852110482812920318","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,5,3,67,863,,,653,"Mass deportation enthusiast",1885,"https://pbs.twimg.com/profile_images/1765664588941627392/72AVTc5U_normal.jpg",383,false,0,3,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-03-09T14:43:39.280Z","{""url"":""https://twitter.com/1733036753416765440/status/1852110482812920318""}","{""url"":""https://x.com/Oscar109110"",""start_date"":"""",""end_date"":""""}",,,,
"1848838599325741439","Oscar109110","Oscar109110","22/10/24 - Victorians say goodbye to
‘Refugees’ @NSNContactBot @EuropeanAusMvt @WhiteAusVic","2024-10-22T21:27:26.000Z",,"https://x.com/Oscar109110/status/1848838599325741439","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""1762752751132618752"",""profile_name"":""NSN"",""url"":""https://x.com/NSNContactBot"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null},{""profile_id"":""1736605896602521600"",""profile_name"":""European Australian Movement"",""url"":""https://x.com/EuropeanAusMvt"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null},{""profile_id"":""1830439496590270464"",""profile_name"":""Victoria"",""url"":""https://x.com/WhiteAusVic"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",1,6,41,968,,,653,"Mass deportation enthusiast",1885,"https://pbs.twimg.com/profile_images/1765664588941627392/72AVTc5U_normal.jpg",383,false,2,4,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""video_url"":""https://video.twimg.com/ext_tw_video/1848838432271052800/pu/vid/avc1/640x352/JJAFrBiYxKZ4VAud.mp4?tag=12"",""duration"":39300}]",,"2025-03-09T14:43:39.328Z","{""url"":""https://twitter.com/1733036753416765440/status/1848838599325741439""}","{""url"":""https://x.com/Oscar109110"",""start_date"":"""",""end_date"":""""}",,,,
"1846071832870277542","Oscar109110","Oscar109110","Victorian members at their monthly meetup. 
Get involved @WhiteAusVic @EuropeanAusMvt @NSNContactBot","2024-10-15T06:13:17.000Z","[""https://pbs.twimg.com/media/GZ6QihWbEAAZxeA.jpg"",""https://pbs.twimg.com/media/GZ6QihUaAAAfSmd.jpg"",""https://pbs.twimg.com/media/GZ6QihUb0AQhWBW.jpg""]","https://x.com/Oscar109110/status/1846071832870277542","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""1830439496590270464"",""profile_name"":""Victoria"",""url"":""https://x.com/WhiteAusVic"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null},{""profile_id"":""1736605896602521600"",""profile_name"":""European Australian Movement"",""url"":""https://x.com/EuropeanAusMvt"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null},{""profile_id"":""1762752751132618752"",""profile_name"":""NSN"",""url"":""https://x.com/NSNContactBot"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",0,5,32,714,,,653,"Mass deportation enthusiast",1885,"https://pbs.twimg.com/profile_images/1765664588941627392/72AVTc5U_normal.jpg",383,false,0,3,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-03-09T14:43:39.482Z","{""url"":""https://twitter.com/1733036753416765440/status/1846071832870277542""}","{""url"":""https://x.com/Oscar109110"",""start_date"":"""",""end_date"":""""}",,,,
"1845355791831925162","Oscar109110","Oscar109110","@ChrisMinnsMP @nswpolice Australia for the White man","2024-10-13T06:48:00.000Z",,"https://x.com/Oscar109110/status/1845355791831925162","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""2227646515"",""profile_name"":""Chris Minns"",""url"":""https://x.com/ChrisMinnsMP"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null},{""profile_id"":""23041630"",""profile_name"":""NSW Police Force"",""url"":""https://x.com/nswpolice"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",0,0,48,401,,,653,"Mass deportation enthusiast",1885,"https://pbs.twimg.com/profile_images/1765664588941627392/72AVTc5U_normal.jpg",383,false,0,0,"{""post_id"":""1845312184639008934"",""profile_id"":""2227646515"",""profile_name"":""ChrisMinnsMP""}",,,,"2025-03-09T14:43:39.888Z","{""url"":""https://twitter.com/1733036753416765440/status/1845355791831925162""}","{""url"":""https://x.com/Oscar109110"",""start_date"":"""",""end_date"":""""}",,,,
"1853375766513209818","Oscar109110","Oscar109110","📍Victoria @WhiteAusVic @NSNContactBot","2024-11-04T09:56:31.000Z","[""https://pbs.twimg.com/media/GbiDXNrakAADSOI.jpg""]","https://x.com/Oscar109110/status/1853375766513209818","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""1830439496590270464"",""profile_name"":""Victoria"",""url"":""https://x.com/WhiteAusVic"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null},{""profile_id"":""1762752751132618752"",""profile_name"":""NSN"",""url"":""https://x.com/NSNContactBot"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",0,2,46,995,,,653,"Mass deportation enthusiast",1885,"https://pbs.twimg.com/profile_images/1765664588941627392/72AVTc5U_normal.jpg",383,false,0,2,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-03-09T14:43:39.926Z","{""url"":""https://twitter.com/1733036753416765440/status/1853375766513209818""}","{""url"":""https://x.com/Oscar109110"",""start_date"":"""",""end_date"":""""}",,,,
"1843593597691801688","Oscar109110","Oscar109110","Jacob Hersant outside of court today","2024-10-08T10:05:40.000Z",,"https://x.com/Oscar109110/status/1843593597691801688","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,9,3,58,2634,,,653,"Mass deportation enthusiast",1885,"https://pbs.twimg.com/profile_images/1765664588941627392/72AVTc5U_normal.jpg",383,false,0,7,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""video_url"":""https://video.twimg.com/ext_tw_video/1843593558605062144/pu/vid/avc1/640x352/zqoSkcpIC6YPYJZG.mp4?tag=12"",""duration"":20100}]",,"2025-03-09T14:43:40.148Z","{""url"":""https://twitter.com/1733036753416765440/status/1843593597691801688""}","{""url"":""https://x.com/Oscar109110"",""start_date"":"""",""end_date"":""""}",,,,
"1843522801350914409","Oscar109110","Oscar109110","@clowndownunder Jews will not silence us","2024-10-08T05:24:21.000Z",,"https://x.com/Oscar109110/status/1843522801350914409","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""1519339282800197632"",""profile_name"":""Clown Down Under 🤡"",""url"":""https://x.com/clowndownunder"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",0,0,29,338,,,653,"Mass deportation enthusiast",1885,"https://pbs.twimg.com/profile_images/1765664588941627392/72AVTc5U_normal.jpg",383,false,0,0,"{""post_id"":""1843494346462552201"",""profile_id"":""1519339282800197632"",""profile_name"":""clowndownunder""}",,,,"2025-03-09T14:43:41.086Z","{""url"":""https://twitter.com/1733036753416765440/status/1843522801350914409""}","{""url"":""https://x.com/Oscar109110"",""start_date"":"""",""end_date"":""""}",,,,
"1843900448023163225","Oscar109110","Oscar109110","The boys","2024-10-09T06:24:59.000Z","[""https://pbs.twimg.com/media/GZbZrRIaIAAml7u.jpg""]","https://x.com/Oscar109110/status/1843900448023163225","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,8,7,106,1801,,,653,"Mass deportation enthusiast",1885,"https://pbs.twimg.com/profile_images/1765664588941627392/72AVTc5U_normal.jpg",383,false,0,2,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-03-09T14:43:41.279Z","{""url"":""https://twitter.com/1733036753416765440/status/1843900448023163225""}","{""url"":""https://x.com/Oscar109110"",""start_date"":"""",""end_date"":""""}",,,,
"1841003461539959141","Oscar109110","Oscar109110","Sydney EAM members at there monthly meetup, @NSNContactBot @EuropeanAusMvt","2024-10-01T06:33:24.000Z","[""https://pbs.twimg.com/media/GYyO4HmawAAWfvn.jpg""]","https://x.com/Oscar109110/status/1841003461539959141","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""1762752751132618752"",""profile_name"":""NSN"",""url"":""https://x.com/NSNContactBot"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null},{""profile_id"":""1736605896602521600"",""profile_name"":""European Australian Movement"",""url"":""https://x.com/EuropeanAusMvt"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",0,2,37,1330,,,653,"Mass deportation enthusiast",1885,"https://pbs.twimg.com/profile_images/1765664588941627392/72AVTc5U_normal.jpg",383,false,0,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-03-09T14:43:41.756Z","{""url"":""https://twitter.com/1733036753416765440/status/1841003461539959141""}","{""url"":""https://x.com/Oscar109110"",""start_date"":"""",""end_date"":""""}",,,,
"1865505158425444619","Oscar109110","Oscar109110","Far North Queensland members at their monthly meet. If you are in FNQ or anywhere in Australia join up. @NSNContactBot @EuropeanAusMvt @WhiteAusQLD","2024-12-07T21:14:23.000Z","[""https://pbs.twimg.com/media/GeObDAaa8AANdZB.jpg""]","https://x.com/Oscar109110/status/1865505158425444619","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""1762752751132618752"",""profile_name"":""NSN"",""url"":""https://x.com/NSNContactBot"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null},{""profile_id"":""1736605896602521600"",""profile_name"":""European Australian Movement"",""url"":""https://x.com/EuropeanAusMvt"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null},{""profile_id"":""1832711528438714368"",""profile_name"":""Queensland"",""url"":""https://x.com/WhiteAusQLD"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",0,4,77,1928,,,653,"Mass deportation enthusiast",1885,"https://pbs.twimg.com/profile_images/1765664588941627392/72AVTc5U_normal.jpg",383,false,0,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-03-09T14:43:41.761Z","{""url"":""https://twitter.com/1733036753416765440/status/1865505158425444619""}","{""url"":""https://x.com/Oscar109110"",""start_date"":"""",""end_date"":""""}",,,,
"1840632234878910759","Oscar109110","Oscar109110","EAM Queensland members met in the Sunshine Coast for there monthly meet. If you are in Queensland get involved. @WhiteAusQLD @NSNContactBot @EuropeanAusMvt","2024-09-30T05:58:16.000Z","[""https://pbs.twimg.com/media/GYs9QXdbQAE7ZC0.jpg""]","https://x.com/Oscar109110/status/1840632234878910759","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""1832711528438714368"",""profile_name"":""Queensland"",""url"":""https://x.com/WhiteAusQLD"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null},{""profile_id"":""1762752751132618752"",""profile_name"":""NSN"",""url"":""https://x.com/NSNContactBot"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null},{""profile_id"":""1736605896602521600"",""profile_name"":""European Australian Movement"",""url"":""https://x.com/EuropeanAusMvt"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",3,2,45,1212,,,653,"Mass deportation enthusiast",1885,"https://pbs.twimg.com/profile_images/1765664588941627392/72AVTc5U_normal.jpg",383,false,0,0,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,,"2025-03-09T14:43:41.991Z","{""url"":""https://twitter.com/1733036753416765440/status/1840632234878910759""}","{""url"":""https://x.com/Oscar109110"",""start_date"":"""",""end_date"":""""}",,,,
"1837792632942350486","Oscar109110","Oscar109110","Australia for the White man!
- Adelaide banner action 
@southaustralia_ @NSNContactBot @EuropeanAusMvt","2024-09-22T09:54:42.000Z",,"https://x.com/Oscar109110/status/1837792632942350486","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""1762752751132618752"",""profile_name"":""NSN"",""url"":""https://x.com/NSNContactBot"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null},{""profile_id"":""1736605896602521600"",""profile_name"":""European Australian Movement"",""url"":""https://x.com/EuropeanAusMvt"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",1,4,30,1368,,,653,"Mass deportation enthusiast",1885,"https://pbs.twimg.com/profile_images/1765664588941627392/72AVTc5U_normal.jpg",383,false,0,6,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""video_url"":""https://video.twimg.com/ext_tw_video/1837792357682761728/pu/vid/avc1/1280x720/3CDcVuiYb8Y37A8F.mp4?tag=12"",""duration"":77783}]",,"2025-03-09T14:43:41.995Z","{""url"":""https://twitter.com/1733036753416765440/status/1837792632942350486""}","{""url"":""https://x.com/Oscar109110"",""start_date"":"""",""end_date"":""""}",,,,
